id,title,artist,emoji,choices_json,answer_idx,preview_1s_url,preview_3s_url,preview_5s_url,context_hint,facts_json,pack,year,tv_movie_ref,spotify_url
sp_0286,Drop It Like It's Hot,"Snoop Dogg, Pharrell Williams",☀️,"[""California Dreamin' — The Mamas & The Papas"", ""December, 1963 (Oh What a Night!) — The Four Seasons"", ""Knee Deep (feat. Jimmy Buffett) — Zac Brown Band, Jimmy Buffett"", ""Drop It Like It's Hot — Snoop Dogg, Pharrell Williams""]",3,,,,From 'R&G (Rhythm & Gangsta): The Masterpiece' (2004),"[""From album: R&G (Rhythm & Gangsta): The Masterpiece"", ""Release year: 2004"", ""Spotify popularity: 78/100""]",Playlist Import,2004,,https://open.spotify.com/track/2NBQmPrOEEjA8VbeWOQGxO
sp_0287,Call Me Maybe,Carly Rae Jepsen,📞,"[""Super Bass — Nicki Minaj"", ""Hotel California - 2013 Remaster — Eagles"", ""Renegades — X Ambassadors"", ""Call Me Maybe — Carly Rae Jepsen""]",3,,,,From 'Kiss (Deluxe)' (2012),"[""From album: Kiss (Deluxe)"", ""Release year: 2012"", ""Spotify popularity: 75/100""]",Playlist Import,2012,,https://open.spotify.com/track/3TGRqZ0a2l1LRblBkJoaDx
sp_0288,Proud Mary,Tina Turner,🎵✨,"[""Baby Shark — Pinkfong"", ""American Pie — Don McLean"", ""Walk On the Wild Side — Lou Reed"", ""Proud Mary — Tina Turner""]",3,,,,From 'What's Love Got to Do with It?' (1993),"[""From album: What's Love Got to Do with It?"", ""Release year: 1993"", ""Spotify popularity: 68/100""]",Playlist Import,1993,,https://open.spotify.com/track/6gJdDnF2TzfA1WPMXuCa3x
sp_0289,What's Love Got to Do with It,Tina Turner,❤️,"[""Love Yourself — Justin Bieber"", ""Centuries — Fall Out Boy"", ""What's Love Got to Do with It — Tina Turner"", ""Love Train — The O'Jays""]",2,,,,From 'What's Love Got to Do with It?' (1993),"[""From album: What's Love Got to Do with It?"", ""Release year: 1993"", ""Spotify popularity: 70/100""]",Playlist Import,1993,,https://open.spotify.com/track/4kOfxxnW1ukZdsNbCKY9br
sp_0290,Build Me Up Buttercup,The Foundations,🎵✨,"[""I Kissed A Girl — Katy Perry"", ""Casey Jones - 2001 Remaster — Grateful Dead"", ""Blinding Lights — The Weeknd"", ""Build Me Up Buttercup — The Foundations""]",3,,,,From 'Build Me Up Buttercup (The Complete Pye Collection)' (1968),"[""From album: Build Me Up Buttercup (The Complete Pye Collection)"", ""Release year: 1968""]",Playlist Import,1968,,https://open.spotify.com/track/1LaGFtGh2yoBipaCdqJeRU
sp_0291,Low Rider,War,🎵✨🎧,"[""Low Rider — War"", ""Three Little Birds — Bob Marley & The Wailers"", ""One Dance — Drake, Wizkid, Kyla"", ""My House — Flo Rida""]",0,,,,From 'Tonight Show: The Men Are Singin&apos;' (2012),"[""From album: Tonight Show: The Men Are Singin&apos;"", ""Release year: 2012""]",Playlist Import,2012,,https://open.spotify.com/track/0scJAQfFJzfj7dzCFscsWU
sp_0292,Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",🎵✨,"[""Without Me — Halsey"", ""Love The Way You Lie — Eminem, Rihanna"", ""Detroit Rock City — KISS"", ""Bang Bang — Jessie J, Ariana Grande, Nicki Minaj""]",3,,,,From 'Sweet Talker (Deluxe Version)' (2014),"[""From album: Sweet Talker (Deluxe Version)"", ""Release year: 2014"", ""Spotify popularity: 82/100""]",Playlist Import,2014,,https://open.spotify.com/track/0puf9yIluy9W0vpMEUoAnN
sp_0293,Teenage Dream,Katy Perry,🎵✨,"[""Another Brick In The Wall, Pt. 2 - 2011 Remastered Version — Pink Floyd"", ""Ignition - Remix — R. Kelly"", ""Teenage Dream — Katy Perry"", ""The Times They Are A-Changin' — Bob Dylan""]",2,,,,From 'Teenage Dream' (2010),"[""From album: Teenage Dream"", ""Release year: 2010"", ""Spotify popularity: 77/100""]",Playlist Import,2010,,https://open.spotify.com/track/5jzKL4BDMClWqRguW5qZvh
sp_0294,Fireball (feat. John Ryan),"Pitbull, John Ryan",🎵✨🎧,"[""Highway to Hell — AC/DC"", ""Moves Like Jagger - Studio Recording From \""The Voice\"" Performance — Maroon 5, Christina Aguilera"", ""Long Cool Woman (In a Black Dress) - 1999 Remaster — The Hollies"", ""Fireball (feat. John Ryan) — Pitbull, John Ryan""]",3,,,,From 'Globalization' (2014),"[""From album: Globalization"", ""Release year: 2014"", ""Spotify popularity: 82/100""]",Playlist Import,2014,,https://open.spotify.com/track/4Y7XAxTANhu3lmnLAzhWJW
sp_0295,Starships,Nicki Minaj,🎵✨🎧,"[""Starships — Nicki Minaj"", ""All Star — Smash Mouth"", ""Alone — Heart"", ""I Walk the Line — Johnny Cash""]",0,,,,From 'Pink Friday ... Roman Reloaded (Deluxe)' (2012),"[""From album: Pink Friday ... Roman Reloaded (Deluxe)"", ""Release year: 2012"", ""Spotify popularity: 60/100""]",Playlist Import,2012,,https://open.spotify.com/track/59RSrxkSKSixEWBAIvE5Wa
sp_0296,Renegades,X Ambassadors,🎵✨,"[""Have You Ever Seen The Rain — Creedence Clearwater Revival"", ""Someone Like You — Adele"", ""Renegades — X Ambassadors"", ""Mr. Roboto — Styx""]",2,,,,From 'VHS' (2015),"[""From album: VHS"", ""Release year: 2015"", ""Spotify popularity: 78/100""]",Playlist Import,2015,,https://open.spotify.com/track/0fYVliAYKHuPmECRs1pbRf
sp_0297,Surfin' U.S.A. - Remastered 2001,The Beach Boys,🎵✨🎧,"[""Thinking out Loud — Ed Sheeran"", ""My Way — Frank Sinatra"", ""Build Me Up Buttercup — The Foundations"", ""Surfin' U.S.A. - Remastered 2001 — The Beach Boys""]",3,,,,From 'Surfin' USA (Remastered)' (1963),"[""From album: Surfin' USA (Remastered)"", ""Release year: 1963"", ""Spotify popularity: 74/100""]",Playlist Import,1963,,https://open.spotify.com/track/0wz1LjDb9ZNEYwOmDJ3Q4b
sp_0298,I Want To Hold Your Hand - Remastered 2015,The Beatles,🎵✨,"[""I Want To Hold Your Hand - Remastered 2015 — The Beatles"", ""Havana (feat. Young Thug) — Camila Cabello, Young Thug"", ""9 to 5 — Dolly Parton"", ""Livin' On A Prayer — Bon Jovi""]",0,,,,From '1 (Remastered)' (2000),"[""From album: 1 (Remastered)"", ""Release year: 2000"", ""Spotify popularity: 66/100""]",Playlist Import,2000,,https://open.spotify.com/track/4pbG9SUmWIvsROVLF0zF9s
sp_0299,"Monday, Monday - Single Version",The Mamas & The Papas,🎵✨🎧,"[""Go Your Own Way - 2004 Remaster — Fleetwood Mac"", ""Welcome To The Jungle — Guns N' Roses"", ""Blurred Lines — Robin Thicke, T.I., Pharrell Williams"", ""Monday, Monday - Single Version — The Mamas & The Papas""]",3,,,,From 'If You Can Believe Your Eyes & Ears' (1966),"[""From album: If You Can Believe Your Eyes & Ears"", ""Release year: 1966"", ""Spotify popularity: 65/100""]",Playlist Import,1966,,https://open.spotify.com/track/3EFb1qDgIqf9MegIryKtDj
sp_0300,"Sugar, Sugar",The Archies,🎵✨,"[""Call Me Maybe — Carly Rae Jepsen"", ""Dancing Queen — ABBA"", ""Thinking out Loud — Ed Sheeran"", ""Sugar, Sugar — The Archies""]",3,,,,"From 'Sugar, Sugar' (2007)","[""From album: Sugar, Sugar"", ""Release year: 2007"", ""Spotify popularity: 59/100""]",Playlist Import,2007,,https://open.spotify.com/track/4GAI8BxeMgrvhZNEU59UfR
sp_0301,Celebration - Single Version,Kool & The Gang,🎵✨🎧,"[""Fat Bottomed Girls - Remastered 2011 — Queen"", ""Celebration - Single Version — Kool & The Gang"", ""bad guy — Billie Eilish"", ""Starships — Nicki Minaj""]",1,,,,From 'Celebration / Morning Star' (2009),"[""From album: Celebration / Morning Star"", ""Release year: 2009"", ""Spotify popularity: 52/100""]",Playlist Import,2009,,https://open.spotify.com/track/6CSLNGruNhqpb5zhfs5n3i
sp_0302,Fame - 2007 Remaster,David Bowie,🎵✨,"[""Fame - 2007 Remaster — David Bowie"", ""Have You Ever Seen The Rain — Creedence Clearwater Revival"", ""Gimme Shelter — The Rolling Stones"", ""I Don't Want to Miss a Thing - From the Touchstone film, \""Armageddon\"" — Aerosmith""]",0,,,,From 'Young Americans (2007 Remaster)' (1975),"[""From album: Young Americans (2007 Remaster)"", ""Release year: 1975""]",Playlist Import,1975,,https://open.spotify.com/track/7qVOasZcHa4faF1TqvPEKF
sp_0303,Sherry,Frankie Valli & The Four Seasons,🎵✨,"[""I'm Yours — Jason Mraz"", ""Wanted Dead Or Alive — Bon Jovi"", ""Sherry — Frankie Valli & The Four Seasons"", ""Shout — The Isley Brothers""]",2,,,,From 'The Very Best of Frankie Valli & The 4 Seasons' (2003),"[""From album: The Very Best of Frankie Valli & The 4 Seasons"", ""Release year: 2003"", ""Spotify popularity: 54/100""]",Playlist Import,2003,,https://open.spotify.com/track/0NpvdCO506uO58D4AbKzki
sp_0304,"December, 1963 (Oh What a Night!)",The Four Seasons,🌙,"[""Renegades — X Ambassadors"", ""Ain't No Mountain High Enough — Marvin Gaye, Tammi Terrell"", ""December, 1963 (Oh What a Night!) — The Four Seasons"", ""Mambo No. 5 (a Little Bit of...) — Lou Bega""]",2,,,,From 'The Very Best of Frankie Valli & The 4 Seasons' (2003),"[""From album: The Very Best of Frankie Valli & The 4 Seasons"", ""Release year: 2003"", ""Spotify popularity: 60/100""]",Playlist Import,2003,,https://open.spotify.com/track/7ePFDzrnLt3Ynqgy2UFWri
sp_0305,Night Fever - 2007 Remastered Version Saturday Night Fever,Bee Gees,🌙,"[""Riptide — Vance Joy"", ""White Rabbit — Jefferson Airplane"", ""Night Fever - 2007 Remastered Version Saturday Night Fever — Bee Gees"", ""Proud Mary — Tina Turner""]",2,,,,From 'Saturday Night Fever [The Original Movie Soundtrack]' (1978),"[""From album: Saturday Night Fever [The Original Movie Soundtrack]"", ""Release year: 1978""]",Playlist Import,1978,,https://open.spotify.com/track/66wpCqkkM6MrxXSbfgmsrh
sp_0306,My Sharona,The Knack,🎵✨🎧,"[""Walk Like an Egyptian — The Bangles"", ""Bennie And The Jets - Remastered 2014 — Elton John"", ""Tiny Dancer — Elton John"", ""My Sharona — The Knack""]",3,,,,From 'Get The Knack' (1979),"[""From album: Get The Knack"", ""Release year: 1979"", ""Spotify popularity: 72/100""]",Playlist Import,1979,,https://open.spotify.com/track/1HOMkjp0nHMaTnfAkslCQj
sp_0307,Hot Stuff,Donna Summer,☀️,"[""My Way — Frank Sinatra"", ""Hot Stuff — Donna Summer"", ""Without Me — Halsey"", ""Just Give Me a Reason (feat. Nate Ruess) — P!nk, Nate Ruess""]",1,,,,From 'The Dance Collection' (1987),"[""From album: The Dance Collection"", ""Release year: 1987"", ""Spotify popularity: 48/100""]",Playlist Import,1987,,https://open.spotify.com/track/424pNN5XqYHje4vNpuHgBT
sp_0308,Call Me,Blondie,📞,"[""Call Me — Blondie"", ""Timber — Pitbull, Kesha"", ""Let's Groove — Earth, Wind & Fire"", ""Come Sail Away — Styx""]",0,,,,From 'Call Me' (2004),"[""From album: Call Me"", ""Release year: 2004"", ""Spotify popularity: 75/100""]",Playlist Import,2004,,https://open.spotify.com/track/7HKxTNVlkHsfMLhigmhC0I
sp_0309,Down Under,Men At Work,🎵✨,"[""Welcome To The Jungle — Guns N' Roses"", ""Sweet Child O' Mine — Guns N' Roses"", ""Three Little Birds — Bob Marley & The Wailers"", ""Down Under — Men At Work""]",3,,,,From 'The Best Of Men At Work: Contraband' (1996),"[""From album: The Best Of Men At Work: Contraband"", ""Release year: 1996"", ""Spotify popularity: 69/100""]",Playlist Import,1996,,https://open.spotify.com/track/46RVKt5Edm1zl0rXhPJZxz
sp_0310,Survivor,Destiny's Child,🎵✨🎧,"[""My Humps — Black Eyed Peas"", ""Survivor — Destiny's Child"", ""Let It Be - Remastered 2009 — The Beatles"", ""Mr. Roboto — Styx""]",1,,,,From 'Survivor' (2001),"[""From album: Survivor"", ""Release year: 2001"", ""Spotify popularity: 70/100""]",Playlist Import,2001,,https://open.spotify.com/track/2Mpj1Ul5OFPyyP4wB62Rvi
sp_0311,I'll Make Love To You,Boyz II Men,❤️,"[""Once In a While — Timeflies"", ""Wake Me Up Before You Go-Go — Wham!"", ""Itsy Bitsy Teenie Weenie Yellow Polka-Dot Bikini — Brian Hyland"", ""I'll Make Love To You — Boyz II Men""]",3,,,,From 'II' (1994),"[""From album: II"", ""Release year: 1994"", ""Spotify popularity: 62/100""]",Playlist Import,1994,,https://open.spotify.com/track/61sQYdFNS6sEBYCyr1q5gn
sp_0312,Achy Breaky Heart,Billy Ray Cyrus,❤️,"[""Achy Breaky Heart — Billy Ray Cyrus"", ""Low (feat. T-Pain) — Flo Rida, T-Pain"", ""Karma Chameleon — Culture Club"", ""American Pie — Don McLean""]",0,,,,From 'Some Gave All' (1992),"[""From album: Some Gave All"", ""Release year: 1992"", ""Spotify popularity: 69/100""]",Playlist Import,1992,,https://open.spotify.com/track/2EoIt9vdgFRNW03u5IvFsQ
sp_0313,Push It,Salt-N-Pepa,🎵✨🎧,"[""Home — Phillip Phillips"", ""HUMBLE. — Kendrick Lamar"", ""Blitzkrieg Bop - 2001 Remastered Version — Ramones"", ""Push It — Salt-N-Pepa""]",3,,,,"From 'Hot, Cool & Vicious' (1986)","[""From album: Hot, Cool & Vicious"", ""Release year: 1986"", ""Spotify popularity: 1/100""]",Playlist Import,1986,,https://open.spotify.com/track/0TT7wJiEYD5GAeJfSR1ETX
sp_0314,I Believe I Can Fly,R. Kelly,🎵✨,"[""I Believe I Can Fly — R. Kelly"", ""Johnny B. Goode - Single Version — Chuck Berry"", ""Say So — Doja Cat"", ""With Or Without You - Remastered 2007 — U2""]",0,,,,From 'R.' (1998),"[""From album: R."", ""Release year: 1998""]",Playlist Import,1998,,https://open.spotify.com/track/1qCZWsYD9qDqEzFboaP83p
sp_0315,Ignition - Remix,R. Kelly,🎵✨,"[""Hot Stuff — Donna Summer"", ""Night Fever - 2007 Remastered Version Saturday Night Fever — Bee Gees"", ""Free Bird — Lynyrd Skynyrd"", ""Ignition - Remix — R. Kelly""]",3,,,,From 'The Essential R. Kelly' (2014),"[""From album: The Essential R. Kelly"", ""Release year: 2014"", ""Spotify popularity: 60/100""]",Playlist Import,2014,,https://open.spotify.com/track/3zSCNTXI7Ed0PiidZVmzIe
sp_0316,If I Ain't Got You,Alicia Keys,🎵✨🎧,"[""Mr. Blue Sky — Electric Light Orchestra"", ""Fireball (feat. John Ryan) — Pitbull, John Ryan"", ""If I Ain't Got You — Alicia Keys"", ""Crazy Train — Ozzy Osbourne""]",2,,,,From 'The Diary Of Alicia Keys' (2003),"[""From album: The Diary Of Alicia Keys"", ""Release year: 2003"", ""Spotify popularity: 83/100""]",Playlist Import,2003,,https://open.spotify.com/track/3XVBdLihbNbxUwZosxcGuJ
sp_0317,Dancing Queen,ABBA,👑,"[""Dancing Queen — ABBA"", ""9 to 5 — Dolly Parton"", ""Low Rider — War"", ""CAN'T STOP THE FEELING! (from DreamWorks Animation's \""TROLLS\"") — Justin Timberlake""]",0,,,,From 'Arrival' (1976),"[""From album: Arrival"", ""Release year: 1976"", ""Spotify popularity: 4/100""]",Playlist Import,1976,,https://open.spotify.com/track/4NtUY5IGzHCaqfZemmAu56
sp_0318,Hey Ya!,Outkast,🎵✨🎧,"[""Hey Ya! — Outkast"", ""Moondance - 2013 Remaster — Van Morrison"", ""HUMBLE. — Kendrick Lamar"", ""Break My Stride — Matthew Wilder""]",0,,,,From 'The Way You Move / Hey Ya!' (2003),"[""From album: The Way You Move / Hey Ya!"", ""Release year: 2003"", ""Spotify popularity: 59/100""]",Playlist Import,2003,,https://open.spotify.com/track/3AszgPDZd9q0DpDFt4HFBy
sp_0319,This Love,Maroon 5,❤️,"[""This Love — Maroon 5"", ""Lean on Me — Bill Withers"", ""Rocket Man (I Think It's Going To Be A Long Long Time) — Elton John"", ""TiK ToK — Kesha""]",0,,,,From 'Songs About Jane' (2002),"[""From album: Songs About Jane"", ""Release year: 2002"", ""Spotify popularity: 63/100""]",Playlist Import,2002,,https://open.spotify.com/track/6YgV0EF8xJMZz0Zm6BTaT4
sp_0320,Umbrella,"Rihanna, JAY-Z",🎵✨🎧,"[""I Got You (I Feel Good) — James Brown & The Famous Flames"", ""Umbrella — Rihanna, JAY-Z"", ""Adore You — Harry Styles"", ""Straight Outta Compton — N.W.A.""]",1,,,,From 'Good Girl Gone Bad: Reloaded' (2008),"[""From album: Good Girl Gone Bad: Reloaded"", ""Release year: 2008"", ""Spotify popularity: 84/100""]",Playlist Import,2008,,https://open.spotify.com/track/49FYlytm3dAAraYgpoJZux
sp_0321,Hotline Bling,Drake,🎵✨,"[""Hotline Bling — Drake"", ""Ignition - Remix — R. Kelly"", ""Light My Fire — The Doors"", ""Summer Of '69 — Bryan Adams""]",0,,,,From 'Views' (2016),"[""From album: Views"", ""Release year: 2016""]",Playlist Import,2016,,https://open.spotify.com/track/1OAYKfE0YdrN7C1yLWaLJo
sp_0322,One Dance,"Drake, Wizkid, Kyla",🕺,"[""One Dance — Drake, Wizkid, Kyla"", ""(I Can't Get No) Satisfaction - Mono Version / Remastered 2002 — The Rolling Stones"", ""Eye of the Tiger — Survivor"", ""Say So — Doja Cat""]",0,,,,From 'Views' (2016),"[""From album: Views"", ""Release year: 2016"", ""Spotify popularity: 2/100""]",Playlist Import,2016,,https://open.spotify.com/track/12VWzyPDBCc8fqeWCAfNwR
sp_0323,Waterfalls,TLC,🎵✨,"[""Like a Prayer — Madonna"", ""Call Me Maybe — Carly Rae Jepsen"", ""Waterfalls — TLC"", ""My Generation - Mono Version — The Who""]",2,,,,From 'Crazysexycool' (1994),"[""From album: Crazysexycool"", ""Release year: 1994"", ""Spotify popularity: 76/100""]",Playlist Import,1994,,https://open.spotify.com/track/6qspW4YKycviDFjHBOaqUY
sp_0324,Blitzkrieg Bop - 2001 Remastered Version,Ramones,🎵✨,"[""Walk This Way — Aerosmith"", ""Stronger — Kanye West"", ""Sunday Bloody Sunday - Remastered 2008 — U2"", ""Blitzkrieg Bop - 2001 Remastered Version — Ramones""]",3,,,,From 'Ramones (Expanded)' (1976),"[""From album: Ramones (Expanded)"", ""Release year: 1976"", ""Spotify popularity: 1/100""]",Playlist Import,1976,,https://open.spotify.com/track/33iQW2OneB0oNh2NfrAzqW
sp_0325,Scatman (Ski-Ba-Bop-Ba-Dop-Bop) - Basic Radio,Scatman John,🎵✨,"[""Baby — Justin Bieber, Ludacris"", ""Fame - 2007 Remaster — David Bowie"", ""Love Runs Out — OneRepublic"", ""Scatman (Ski-Ba-Bop-Ba-Dop-Bop) - Basic Radio — Scatman John""]",3,,,,From 'Scatman' (1999),"[""From album: Scatman"", ""Release year: 1999""]",Playlist Import,1999,,https://open.spotify.com/track/1A6SHOaalcz1ps43PBImoa
sp_0326,I Got You (I Feel Good),James Brown & The Famous Flames,🎵✨,"[""Summer Of '69 — Bryan Adams"", ""I'm a Believer - 2006 Remaster — The Monkees"", ""I Got You (I Feel Good) — James Brown & The Famous Flames"", ""Another One Bites The Dust - Remastered 2011 — Queen""]",2,,,,From 'I Got You (I Feel Good)' (1966),"[""From album: I Got You (I Feel Good)"", ""Release year: 1966""]",Playlist Import,1966,,https://open.spotify.com/track/0rTkE0FmT4zT2xL6GXwosU
sp_0327,Spirit in the Sky,Norman Greenbaum,🎵✨🎧,"[""Spirit in the Sky — Norman Greenbaum"", ""Firework — Katy Perry"", ""Alone — Heart"", ""Joy To The World — Three Dog Night""]",0,,,,From 'Music From The Motion Picture Michael' (1996),"[""From album: Music From The Motion Picture Michael"", ""Release year: 1996"", ""Spotify popularity: 3/100""]",Playlist Import,1996,,https://open.spotify.com/track/0Y2SrByf4G3kbq2nBEHQRn
sp_0328,Photograph,Nickelback,🎵✨,"[""Photograph — Nickelback"", ""Love Yourself — Justin Bieber"", ""Detroit Rock City — KISS"", ""Sweet Home Alabama — Lynyrd Skynyrd""]",0,,,,From 'All the Right Reasons (Special Edition)' (2005),"[""From album: All the Right Reasons (Special Edition)"", ""Release year: 2005"", ""Spotify popularity: 48/100""]",Playlist Import,2005,,https://open.spotify.com/track/2wdEXKLcuU7B0M2gqFmABH
sp_0329,"On the Road Again - Live at Austin, Texas - Fall 1979",Willie Nelson,🚗,"[""Purple Haze — Jimi Hendrix"", ""Stand by Me — Otis Redding"", ""Call Me — Blondie"", ""On the Road Again - Live at Austin, Texas - Fall 1979 — Willie Nelson""]",3,,,,From 'The Essential Willie Nelson' (2015),"[""From album: The Essential Willie Nelson"", ""Release year: 2015"", ""Spotify popularity: 44/100""]",Playlist Import,2015,,https://open.spotify.com/track/7MbEJl6xVNVRVZ1sqwqLMN
sp_0330,Blank Space,Taylor Swift,🚀,"[""Blank Space — Taylor Swift"", ""Bennie And The Jets - Remastered 2014 — Elton John"", ""Fergalicious — Fergie, will.i.am"", ""Dreams - 2004 Remaster — Fleetwood Mac""]",0,,,,From '1989 (Deluxe Edition)' (2014),"[""From album: 1989 (Deluxe Edition)"", ""Release year: 2014"", ""Spotify popularity: 53/100""]",Playlist Import,2014,,https://open.spotify.com/track/2sC2P3BN0IXujNaaSyDmtP
sp_0331,Shake It Off,Taylor Swift,🎵✨,"[""(I Can't Get No) Satisfaction - Mono Version / Remastered 2002 — The Rolling Stones"", ""Joy To The World — Three Dog Night"", ""Airplanes (feat. Hayley Williams of Paramore) — B.o.B, Hayley Williams"", ""Shake It Off — Taylor Swift""]",3,,,,From '1989 (Deluxe Edition)' (2014),"[""From album: 1989 (Deluxe Edition)"", ""Release year: 2014"", ""Spotify popularity: 53/100""]",Playlist Import,2014,,https://open.spotify.com/track/3fthfkkvy9av3q3uAGVf7U
sp_0332,We Are Never Ever Getting Back Together,Taylor Swift,🎵✨🎧,"[""You're So Vain — Carly Simon"", ""We Are Never Ever Getting Back Together — Taylor Swift"", ""Stay With Me — Sam Smith"", ""Lean on Me — Bill Withers""]",1,,,,From 'Red' (2012),"[""From album: Red"", ""Release year: 2012"", ""Spotify popularity: 68/100""]",Playlist Import,2012,,https://open.spotify.com/track/7AEAGTc8cReDqcbPoY9gwo
sp_0333,Despacito,"Luis Fonsi, Daddy Yankee",🎵✨🎧,"[""You're So Vain — Carly Simon"", ""Despacito — Luis Fonsi, Daddy Yankee"", ""Viva La Vida — Coldplay"", ""Redbone — Childish Gambino""]",1,,,,From 'VIDA' (2019),"[""From album: VIDA"", ""Release year: 2019"", ""Spotify popularity: 83/100""]",Playlist Import,2019,,https://open.spotify.com/track/6habFhsOp2NvshLv26DqMb
sp_0334,HUMBLE.,Kendrick Lamar,🎵✨🎧,"[""Back In Black — AC/DC"", ""Detroit Rock City — KISS"", ""No More Mr. Nice Guy - 2002 Remaster — Alice Cooper"", ""HUMBLE. — Kendrick Lamar""]",3,,,,From 'DAMN.' (2017),"[""From album: DAMN."", ""Release year: 2017"", ""Spotify popularity: 85/100""]",Playlist Import,2017,,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
sp_0335,Closer,"The Chainsmokers, Halsey",🎵✨,"[""Low Rider — War"", ""Closer — The Chainsmokers, Halsey"", ""Hey, Soul Sister — Train"", ""Sharp Dressed Man - 2008 Remaster — ZZ Top""]",1,,,,From 'Closer' (2016),"[""From album: Closer"", ""Release year: 2016"", ""Spotify popularity: 88/100""]",Playlist Import,2016,,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
sp_0336,24K Magic,Bruno Mars,🎵✨,"[""This Love — Maroon 5"", ""Keep on Loving You — REO Speedwagon"", ""24K Magic — Bruno Mars"", ""Love Train — The O'Jays""]",2,,,,From '24K Magic' (2016),"[""From album: 24K Magic"", ""Release year: 2016"", ""Spotify popularity: 83/100""]",Playlist Import,2016,,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
sp_0337,Redbone,Childish Gambino,🎵✨,"[""Truth Hurts — Lizzo"", ""Redbone — Childish Gambino"", ""One Love / People Get Ready — Bob Marley & The Wailers"", ""Baby Got Back — Sir Mix-A-Lot""]",1,,,,"From '""Awaken, My Love!""' (2016)","[""From album: \""Awaken, My Love!\"""", ""Release year: 2016"", ""Spotify popularity: 7/100""]",Playlist Import,2016,,https://open.spotify.com/track/0wXuerDYiBnERgIpbb3JBR
sp_0338,Havana (feat. Young Thug),"Camila Cabello, Young Thug",🧒,"[""Dreams - 2004 Remaster — Fleetwood Mac"", ""Itsy Bitsy Teenie Weenie Yellow Polka-Dot Bikini — Brian Hyland"", ""Havana (feat. Young Thug) — Camila Cabello, Young Thug"", ""Take on Me — a-ha""]",2,,,,From 'Camila' (2018),"[""From album: Camila"", ""Release year: 2018"", ""Spotify popularity: 83/100""]",Playlist Import,2018,,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
sp_0339,rockstar (feat. 21 Savage),"Post Malone, 21 Savage",🎵✨🎧,"[""My Sharona — The Knack"", ""I Think I Love You — The Partridge Family"", ""I Will Always Love You — Whitney Houston"", ""rockstar (feat. 21 Savage) — Post Malone, 21 Savage""]",3,,,,From 'beerbongs & bentleys' (2018),"[""From album: beerbongs & bentleys"", ""Release year: 2018"", ""Spotify popularity: 82/100""]",Playlist Import,2018,,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
sp_0340,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",🎵✨,"[""Wrecking Ball — Miley Cyrus"", ""bad guy — Billie Eilish"", ""Gimme Shelter — The Rolling Stones"", ""Sunflower - Spider-Man: Into the Spider-Verse — Post Malone, Swae Lee""]",3,,,,From 'Hollywood's Bleeding' (2019),"[""From album: Hollywood's Bleeding"", ""Release year: 2019"", ""Spotify popularity: 82/100""]",Playlist Import,2019,,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
sp_0341,Gucci Gang,Lil Pump,🎵✨🎧,"[""Like a Virgin — Madonna"", ""Paint It, Black - (Original Single Mono Version) — The Rolling Stones"", ""Gucci Gang — Lil Pump"", ""Saturday in the Park - 2002 Remaster — Chicago""]",2,,,,From 'Lil Pump' (2017),"[""From album: Lil Pump"", ""Release year: 2017"", ""Spotify popularity: 60/100""]",Playlist Import,2017,,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
sp_0342,WAP (feat. Megan Thee Stallion),"Cardi B, Megan Thee Stallion",🎵✨,"[""(What A) Wonderful World — Sam Cooke"", ""WAP (feat. Megan Thee Stallion) — Cardi B, Megan Thee Stallion"", ""Hurts So Good — John Mellencamp"", ""Mr. Brightside — The Killers""]",1,,,,From 'WAP (feat. Megan Thee Stallion)' (2020),"[""From album: WAP (feat. Megan Thee Stallion)"", ""Release year: 2020"", ""Spotify popularity: 77/100""]",Playlist Import,2020,,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
sp_0343,I Like It,"Cardi B, Bad Bunny, J Balvin",🎵✨🎧,"[""La Grange - 2005 Remaster — ZZ Top"", ""Macarena - Bayside Boys Remix — Los Del Rio"", ""I Like It — Cardi B, Bad Bunny, J Balvin"", ""Without Me — Halsey""]",2,,,,From 'Invasion of Privacy' (2018),"[""From album: Invasion of Privacy"", ""Release year: 2018"", ""Spotify popularity: 79/100""]",Playlist Import,2018,,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
sp_0344,Don't Start Now,Dua Lipa,🎵✨,"[""I Want You Back — The Jackson 5"", ""I Will Survive - Single Version — Gloria Gaynor"", ""I'll Make Love To You — Boyz II Men"", ""Don't Start Now — Dua Lipa""]",3,,,,From 'Future Nostalgia' (2020),"[""From album: Future Nostalgia"", ""Release year: 2020"", ""Spotify popularity: 83/100""]",Playlist Import,2020,,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
